cid,drug,dili,dose,mw,fsp3,clogp,psa,clogd,ion,eccs,bddcs,cFuHPPB,cFuBrain,fu_liver,fu_bsa,kp,kpuu,bsep,hepg2_72h,hepg2_gal,hepg2_glu,mrp2,mrp3,mrp4,thle,fu_plasma,fu_bsa_exp,fu_liver_exp,kpuu_exp,cmax
9703,procarbazine hydrochloride,Less,420,221.2988,0.416666667,-0.083,53.16,-0.432,Basic,Class 2,Class 0,0.797,0.288,0.288,0.797,92.02,33.2518946,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
9279,propantheline bromide,None,75,368.4892,0.434782609,1.493,35.53,2.898,Neutral,Class 4,Class 1,0.244,0.0433,0.0312,0.474,190.59,12.54516456,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474,0.0312,12.54516456,NA
17134,sulfadoxine,Unknown,1500,310.329,0.166666667,1.231,116.43,-0.645,Acidic,Class 3A,Class 0,0.16,0.241,0.241,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5323,sulfadimethoxine,Less,1000,310.329,0.166666667,1.981,116.43,0.355,Acidic,Class 1A,Class 0,0.0965,0.158,0.158,0.0353,1.86,8.325212465,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.0353,NA,NA,NA
444795,tretinoin,Ambiguous,77,300.4351,0.45,6.744,37.3,3.35,Acidic,Class 1A,Class 2,0.00162,0.0177,0.0177,0.05,NA,NA,0,3.585035737,1.905265466,0,0,0,0,3.685008148,0.05,NA,NA,NA,0.347
108173,tocainide hydrochloride,Unknown,1800,192.2575,0.363636364,0.257,55.12,0.0525,Basic,Class 2,Class 3,0.83,0.17,0.17,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,2.81
6256,trifluridine,None,80,296.1999,0.6,-0.413,104.55,-0.3,Acidic,Class 3A,Class 0,0.616,0.568,0.568,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.596,NA,NA,NA
68385,trimethobenzamide hydrochloride,Ambiguous,1200,388.4574,0.380952381,2.332,69.26,0.832,Basic,Class 2,Class 0,0.347,0.254,0.254,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.198
6194,uracil mustard,None,10.5,252.0978,0.5,0.598,68.96,0.423,Neutral,Class 2,Class 0,0.753,0.131,0.131,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3121,valproic acid,Most,4200,144.2114,0.875,2.76,37.3,0.7562,Acidic,Class 1A,Class 1,0.287,0.135,0.135,0.08,NA,NA,0,1.783100687,0,0,NA,NA,NA,0,0.08,NA,NA,NA,53.77
519514,bromodiphenhydramine hydrochloride,Unknown,150,334.2508,0.294117647,4.315,12.47,3.12,Basic,Class 2,Class 0,0.2,0.0144,0.0144,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA
14219,metformin hydrochloride,Less,2550,129.1636,0.5,-1.633,88.99,-1.716,Basic,Class 4,Class 3,0.971,0.41,0.41,1,NA,NA,0,1.903890563,0,0,0,0,0,0,1,NA,NA,NA,1.642
6249,ampicillin,Less,2000,349.4048,0.4375,-1.204,112.73,-0.865,Zwitter,Class 3A,Class 3,0.802,0.951,0.506,0.56,2.46,2.222785714,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.56,0.506,2.222785714,3.7
2244,aspirin,Less,3900,180.1574,0.111111111,1.023,63.6,-1.19,Acidic,Class 1A,Class 1,0.15,0.825,0.0752,0.265,30.58,8.677796226,0,0,0,0,0,0,0,0,0.51,0.265,0.0752,8.677796226,1.232
441398,bacampicillin hydrochloride,Unknown,1600,465.52,0.523809524,2.064,137.26,1.588,Basic,Class 4,Class 0,0.488,0.204,0.204,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,7.64
9782,betamethasone,Less,7.2,392.4611,0.727272727,1.785,94.83,2.058,Neutral,Class 2,Class 1,0.253,0.405,0.147,0.403,62.21,22.69198511,0,NA,NA,NA,0,0,0,NA,0.375,0.403,0.147,22.69198511,NA
5745,cortisone acetate,None,300,402.4807,0.739130435,2.022,97.74,1.894,Neutral,Class 2,Class 1,0.275,0.148,0.148,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.416,NA,NA,NA
6433334,dexbrompheniramine maleate,None,18,319.2395,0.3125,3.298,16.13,1.7,Basic,Class 2,Class 0,0.512,0.176,0.0132,0.458,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0.458,0.0132,NA,NA
5743,dexamethasone,Ambiguous,6,392.4611,0.727272727,1.785,94.83,2.281,Neutral,Class 2,Class 1,0.253,0.405,0.405,0.31,NA,NA,3.708870344,0,0,0,0,0,0,0,0.31,NA,NA,NA,0.0704
9051,dydrogesterone,Unknown,30,312.4458,0.714285714,3.541,34.14,3.37,Neutral,Class 2,Class 0,0.0492,0.0264,0.0264,0.0492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122824,ethopropazine hydrochloride,Unknown,800,312.4723,0.368421053,5.458,6.48,2.709,Basic,Class 2,Class 0,0.0647,0.0111,0.0111,0.0647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9270,ethynodiol diacetate,Unknown,0.5,384.5085,0.75,5.134,52.6,4.52,Neutral,Class 2,Class 0,0.00997,0.0147,0.0147,0.00997,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.530209517,NA,NA,NA,NA,NA
36462,etoposide,Less,50,588.5566,0.551724138,0.03,160.83,0.9494,Neutral,Class 4,Class 3,0.0789,0.19,0.19,0.03,NA,NA,0,NA,NA,NA,0,0,0,5.56291221,0.03,NA,NA,NA,3.4923
225609,fludrocortisone acetate,None,0.2,422.487,0.782608696,2.267,100.9,1.978,Neutral,Class 2,Class 1,0.324,0.3,0.115,0.143,3.99,3.208741259,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.143,0.115,3.208741259,NA
443387,hetacillin,Unknown,1000,389.4686,0.526315789,0.812,89.95,-0.365,Zwitter,Class 3A,Class 0,0.806,0.445,0.445,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91513,hydroxyzine hydrochloride,None,100,374.9043,0.428571429,3.995,35.94,1.7,Basic,Class 2,Class 1,0.107,0.0451,0.00558,0.13,61.07,2.621312308,0,4.743001294,4.35348484,4.295028273,NA,NA,NA,4.172365836,0.07,0.13,0.00558,2.621312308,NA
23665591,clavulanate potassium,Unknown,1000,199.1608,0.5,-1.065,87.07,-1.57,Acidic,Class 3A,Class 0,0.823,0.984,0.984,0.75,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.75,NA,NA,NA,NA
23675743,cloxacillin sodium,Less,2000,435.8813,0.368421053,2.516,112.74,-0.508,Acidic,Class 3B,Class 4,0.0822,0.136,0.136,0.322,55.74,23.54236025,3.658169943,0,0,0,NA,NA,NA,0,0.05,0.322,NA,NA,NA
23667628,dicloxacillin sodium,Less,1000,470.3264,0.368421053,2.981,112.74,-0.00344,Acidic,Class 3B,Class 3,0.0379,0.0756,0.0756,0.02,NA,NA,4.204621424,0,0,0,0,0,0,0,0.02,NA,NA,NA,9.9
27944,levamisole hydrochloride,Unknown,150,204.2914,0.363636364,1.844,15.6,1.041,Basic,Class 2,Class 1,0.884,0.819,0.819,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393
10917,levocarnitine,None,2970,161.1989,0.857142857,-7.727,60.36,-2.23,Acidic,Class 3A,Class 0,0.998,0.0575,0.207,0.517,21.84,8.744448743,NA,NA,NA,NA,NA,NA,NA,NA,0.966,0.517,0.207,8.744448743,31
6604497,levopropoxyphene napsylate anhydrous,Unknown,150,339.4712,0.409090909,5.21,29.54,2.85,Basic,Class 2,Class 0,0.0562,0.0227,0.0227,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.011481
5883,methantheline bromide,Unknown,400,340.436,0.380952381,0.875,35.53,0.911,Neutral,Class 4,Class 0,0.236,0.2,0.2,0.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53232,lovastatin,Less,80,404.5396,0.75,4.082,72.83,5.133,Neutral,Class 2,Class 2,0.0164,0.00926,0.00926,0.04,NA,NA,4.714442691,NA,NA,NA,0,0,0,5.765561236,0.04,NA,NA,NA,0.0055
5459110,methscopolamine bromide,None,30,318.3875,0.611111111,-2.474,59.06,-0.952,Neutral,Class 4,Class 0,0.991,0.973,0.973,0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5281072,methylergonovine maleate,None,0.8,339.4314,0.45,1.758,68.36,1.911,Basic,Class 2,Class 1,0.318,0.0808,0.0808,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003243
6741,methylprednisolone,Less,60,374.4706,0.727272727,1.742,94.83,2.414,Neutral,Class 2,Class 1,0.329,0.179,0.179,0.317,91.54,51.68977918,0,NA,NA,NA,0,0,4.387534036,NA,0.2925,0.317,NA,NA,0.178
5358907,nomifensine maleate,Most,300,238.3275,0.25,2.372,29.26,2.158,Basic,Class 2,Class 1,0.374,0.135,0.0249,0.218,23.6,2.69559633,0,3.671726937,0,0,NA,NA,NA,1.877614626,0.3445,0.218,0.0249,2.69559633,NA
656811,penicillin g benzathine,Less,500,334.3901,0.4375,1.747,86.71,-1.21,Acidic,Class 3A,Class 3,0.576,0.462,0.277,1,74.74,20.70298,0,0,0,0,NA,NA,NA,0,0.607,1,0.277,20.70298,NA
5282398,thiethylperazine maleate,Unknown,30,399.6158,0.454545455,4.552,9.72,3.82,Basic,Class 4,Class 0,0.00838,0.00541,0.00541,0.00838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12035,acetylcysteine,None,29400,163.1949,0.6,-0.624,66.4,-1.54,Acidic,Class 3A,Class 0,0.864,0.835,0.835,0.33,66.26,167.6578788,NA,0,0,0,NA,NA,NA,0,0.33,NA,NA,NA,26.5
2118,alprazolam,Less,6,308.7649,0.117647059,2.555,43.07,1.819,Neutral,Class 2,Class 1,0.15,0.056,0.056,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.0151
31338,anileridine hydrochloride,Unknown,200,352.4699,0.409090909,3.097,55.56,2.719,Basic,Class 2,Class 0,0.211,0.0522,0.0522,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
107952,betaxolol hydrochloride,Ambiguous,40,307.4278,0.666666667,2.319,50.72,0.5839,Basic,Class 2,Class 1,0.521,0.0586,0.0586,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,0.0216
447043,azithromycin,Less,600,748.9845,0.973684211,2.638,180.08,0.6962,Basic,Class 4,Class 3,0.63,0.468,0.113,0.717,26.29,4.143333333,0,4.280845624,1.944074421,3.83896006,0,0,0,1.820944277,0.608,0.717,0.113,4.143333333,0.44
38103,cephradine,Ambiguous,4000,349.4048,0.4375,-1.727,112.73,-0.0899,Zwitter,Class 3A,Class 3,0.637,0.409,0.409,0.92,NA,NA,NA,3.534908017,0,0,NA,NA,NA,0,0.92,NA,NA,NA,23.33
64927,chloroquine phosphate,Less,71.43,319.8721,0.5,5.06,28.16,0.6553,Basic,Class 4,Class 3,0.592,0.0254,0.00722,0.591,542.92,6.632626734,0,4.425367018,3.942205719,4.318821964,0,0,3.983384452,4.049976391,0.4,0.591,0.00722,6.632626734,NA
2802,clonazepam,Less,20,315.7112,0.066666667,2.384,87.28,3.029,Neutral,Class 2,Class 1,0.0778,0.0167,0.0167,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095,NA,NA,NA,0.00961
167305,clorazepate dipotassium,Ambiguous,60,314.7231,0.0625,2.51,78.76,-0.103,Acidic,Class 3A,Class 1,0.0802,0.0936,0.0936,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.239
5359613,codeine sulfate,None,360,299.3642,0.555555556,0.977,41.93,0.337,Basic,Class 2,Class 1,0.73,0.487,0.487,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,0.0702
5825,dextroamphetamine sulfate,None,60,135.2062,0.333333333,1.742,26.02,-0.571,Basic,Class 2,Class 0,0.885,0.199,0.199,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292
5492624,dihydrocodeine bitartrate,Unknown,96,301.3801,0.666666667,1.261,41.93,0.328,Basic,Class 2,Class 0,0.786,0.219,0.219,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31640,halazepam,Unknown,160,352.7382,0.176470588,3.754,32.67,3.939,Neutral,Class 2,Class 0,0.0383,0.0155,0.0155,0.0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1011
5463977,hydrocodone bitartrate,Unknown,120,299.3642,0.611111111,1.126,38.77,0.375,Basic,Class 2,Class 1,0.77,0.655,0.655,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,0.0321
39371,levomethadyl acetate hydrochloride,Unknown,17.1,353.4977,0.434782609,4.587,29.54,2.602,Basic,Class 4,Class 0,0.0755,0.031,0.031,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA
5464027,levorphanol tartrate,None,12,257.3706,0.647058824,3.529,23.47,1.273,Basic,Class 2,Class 0,0.638,0.29,0.29,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4020,mazindol,Unknown,8,284.7402,0.1875,3.385,35.83,2.005,Basic,Class 2,Class 0,0.0577,0.0465,0.0465,0.0577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00507
5750,meperidine hydrochloride,None,1200,247.3327,0.533333333,2.227,29.54,1.28,Basic,Class 2,Class 1,0.872,0.197,0.197,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.1258
4064,meprobamate,None,2400,218.2502,0.777777778,0.915,104.64,0.39,Neutral,Class 2,Class 1,0.906,0.323,0.323,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA
667490,mercaptopurine,Most,175,152.1771,0,-1.612,57.36,-0.156,Acidic,Class 1A,Class 2,0.368,0.26,0.243,0.973,60.25,15.04701953,0,6.44189876,5.299902295,5.264321274,NA,NA,NA,0,0.81,0.973,0.243,15.04701953,0.0695
4075,mesalamine,Less,4.8,153.1354,0,1.056,83.55,-0.785,Acidic,Class 1A,Class 2,0.595,0.984,0.984,0.57,NA,NA,NA,0,0,0,NA,NA,NA,0,0.57,NA,NA,NA,1.17
66124,methamphetamine hydrochloride,None,25,149.2328,0.4,1.888,12.03,-0.524,Basic,Class 2,Class 0,0.76,0.171,0.171,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4114,methoxsalen,Less,40,216.1895,0.083333333,2.305,52.58,1.953,Neutral,Class 2,Class 2,0.033,0.128,0.0866,0.0914,1.14,1.080131291,NA,NA,NA,NA,NA,NA,NA,NA,0.10145,0.0914,0.0866,1.080131291,0.199
5288826,morphine sulfate,None,1600,285.3377,0.529411765,0.572,52.93,0.233,Basic,Class 2,Class 1,0.696,0.371,0.371,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,0.01996
3033637,nizatidine,Less,300,331.4574,0.583333333,-0.162,86.01,0.511,Basic,Class 4,Class 3,0.947,0.377,0.285,0.6,1.28,0.608,0,0,0,0,NA,NA,NA,0,0.902,0.6,0.285,0.608,1.3406
4616,oxazepam,Ambiguous,120,286.713,0.066666667,2.305,61.69,2.65,Neutral,Class 2,Class 2,0.0894,0.0704,0.0704,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,0.317
92159,phenmetrazine hydrochloride,Unknown,75,177.2429,0.454545455,1.669,21.26,0.25,Basic,Class 2,Class 0,0.762,0.127,0.127,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4771,phentermine,Less,30,149.2328,0.4,2.141,26.02,-0.469,Basic,Class 2,Class 3,0.821,0.228,0.228,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62878,paroxetine hydrochloride,Less,50,329.3654,0.368421053,4.238,39.72,1.678,Basic,Class 4,Class 1,0.0589,0.00539,0.000583,0.232,737.1,1.852281466,0,4.805486359,4.614439768,4.58134247,0,0,0,4.596819834,0.0879,0.232,0.000583,1.852281466,0.0075
54891,quinapril hydrochloride,Less,80,438.5161,0.4,1.736,95.94,0.506,Acidic,Class 3B,Class 2,0.157,0.515,0.343,0.0559,1.91,11.719678,4.026872146,NA,NA,NA,NA,0,0,NA,0.03,0.0559,0.343,11.719678,0.149
62923,venlafaxine hydrochloride,Less,375,277.4018,0.647058824,3.269,32.7,0.7658,Basic,Class 2,Class 1,0.638,0.126,0.136,0.656,3.23,0.669634146,0,0,0,0,0,0,0,1.800016252,0.7227,0.656,0.136,0.669634146,0.225
6432394,diphenoxylate hydrochloride,None,40,452.5873,0.333333333,5.331,53.33,5.34,Basic,Class 4,Class 0,0.0546,0.0015,0.0015,0.0546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13810,fentanyl citrate,Less,0.8,336.4705,0.409090909,3.621,23.55,2.801,Basic,Class 2,Class 1,0.0714,0.0914,0.0914,0.308333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308333333,NA,NA,NA,0.00167
3487,glutethimide,Unknown,500,217.2637,0.384615385,1.993,46.17,1.616,Neutral,Class 2,Class 0,0.446,0.344,0.344,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458,NA,NA,NA,NA
5462347,hydromorphone hydrochloride,Ambiguous,24,285.3377,0.588235294,0.72,49.77,0.413,Basic,Class 2,Class 1,0.693,0.318,0.318,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,0.00325
24066,zalcitabine,None,2.25,211.2178,0.555555556,-1.247,90.37,-0.25,Neutral,Class 4,Class 3,0.828,0.264,0.264,0.963,NA,NA,0,NA,NA,NA,0,0,0,0,0.963,NA,NA,NA,0.0252
5462350,oxycodone hydrochloride,None,90,315.3636,0.611111111,-0.039,59,0.266,Basic,Class 2,Class 1,0.808,0.358,0.358,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,0.0346
4890,prazepam,Unknown,60,324.8041,0.263157895,3.934,32.67,3.58,Neutral,Class 2,Class 2,0.031,0.0322,0.0322,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1407
657298,propylthiouracil,Most,900,170.2321,0.428571429,0.971,48.65,0.8476,Acidic,Class 2,Class 1,0.364,0.155,0.109,0.118,1.89,1.745847458,0,0,0,0,0,0,0,0,0.428,0.118,0.109,1.745847458,NA
4999,quazepam,None,15,386.7943,0.176470588,3.197,15.6,4.71,Neutral,Class 2,Class 2,0.0107,0.000511,0.000511,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,0.029
5340,sulfathiazole,Most,3000,255.3167,0,0.726,85.08,0.381,Acidic,Class 1A,Class 0,0.293,0.228,0.228,0.31,2.89,2.125548387,NA,0,0,0,NA,NA,NA,0,NA,0.31,NA,NA,NA
5556,triazolam,Ambiguous,0.5,343.21,0.117647059,2.618,43.07,2.654,Neutral,Class 2,Class 1,0.0885,0.0409,0.0409,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.0026
441338,zolpidem tartrate,Ambiguous,10,307.3895,0.263157895,3.026,37.61,2.872,Basic,Class 2,Class 1,0.169,0.105,0.105,0.08,NA,NA,0,NA,NA,NA,0,0,0,NA,0.08,NA,NA,NA,0.172
123608,aminolevulinic acid hydrochloride,Unknown,1400,131.1299,0.6,-3.415,80.39,-1.54,Zwitter,Class 3A,Class 0,0.976,0.396,0.396,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,4.65
9433,aminophylline,None,760,180.164,0.285714286,-0.034,72.68,0.375,Neutral,Class 2,Class 0,0.855,0.212,0.212,0.704,1.5,0.451704545,0,0,0,0,0,0,0,0,0.721333333,0.704,NA,NA,NA
657201,anisotropine methylbromide,Unknown,150,282.4415,0.941176471,-0.816,26.3,0.794,Neutral,Class 4,Class 0,0.728,0.439,0.439,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2478,busulfan,Most,3,246.3018,1,-0.592,86.74,-0.693,Neutral,Class 2,Class 1,0.976,0.639,0.0545,0.262,97.51,20.2835687,0,0,0,0,0,0,0,0,1,0.262,0.0545,20.2835687,0.6096
5280489,beta carotene,Unknown,300,536.8726,0.45,15.232,0,6.6,Neutral,Class 4,Class 0,0.00095,9.50E-05,9.50E-05,0.00095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83813,chlophedianol hydrochloride,Unknown,100,289.7998,0.294117647,3.63,23.47,1.511,Basic,Class 2,Class 0,0.359,0.0429,0.0429,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10133,chenodiol,Ambiguous,1000,392.572,0.958333333,4.514,77.76,1.61,Acidic,Class 1A,Class 0,0.0594,0.0396,0.0396,0.0594,NA,NA,4.556981225,1.763904177,0,0,NA,NA,NA,3.620054802,NA,NA,NA,NA,NA
27503,cromolyn sodium,None,800,468.3665,0.130434783,1.481,173.71,-2.34,Acidic,Class 3B,Class 3,0.0642,0.112,0.112,0.24,NA,NA,0,0,0,0,NA,NA,NA,0,0.24,NA,NA,NA,NA
66266,diphenidol hydrochloride,None,300,309.4452,0.428571429,4.067,23.47,1.444,Basic,Class 2,Class 0,0.232,0.071,0.071,0.568,71.52,8.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,NA,NA,NA
3331,felbamate,Most,3600,238.2399,0.272727273,0.497,104.64,0.52,Neutral,Class 2,Class 4,0.966,0.236,0.236,0.431,71.08,38.92083527,0,0,0,0,NA,NA,NA,0,0.52,0.431,NA,NA,32
3229,enoxacin,Unknown,800,320.3189,0.4,-1.596,87.46,-0.91,Zwitter,Class 3A,Class 4,0.942,0.447,0.447,0.839,NA,NA,0,NA,NA,NA,0,0,0,NA,0.839,NA,NA,NA,3.7
10199068,fosfomycin tromethamine,Less,3000,138.059,1,-0.228,70.06,-0.0159,Acidic,Class 3A,Class 3,0.89,0.37,0.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,26.1
3339,fenofibrate,Less,130,360.8313,0.3,5.233,52.6,5.26,Neutral,Class 4,Class 2,0.00536,0.00305,0.00305,0.00998,13.11,4.006563126,4.815308569,1.782758038,3.61197148,0,0,0,0,4.071689319,0.01,0.00998,NA,NA,9.9
5280793,ergocalciferol,None,5,396.6484,0.714285714,9.391,20.23,5.87,Neutral,Class 4,Class 0,0.00095,0.000258,0.000258,0.00095,45.13,12.25635789,4.240657911,0,0,0,0,0,0,4.258291576,NA,NA,NA,NA,NA
441345,flavoxate hydrochloride,None,800,391.4596,0.333333333,4.97,59.75,2.782,Basic,Class 2,Class 2,0.0122,0.0178,0.0178,0.0122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3365,fluconazole,Most,600,306.2708,0.230769231,-0.44,81.65,0.4822,Neutral,Class 2,Class 3,0.486,0.371,0.486,0.69,1.49,1.049478261,0,0,0,0,0,0,0,0,0.93925,0.69,0.486,1.049478261,4.32
6321424,ivermectin,Less,17500,875.0928,0.8125,5.388,170.06,8.45,Neutral,Class 4,Class 1,0.0274,0.00577,0.00577,0.01,7.07,4.07939,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.04183
3899,leflunomide,Most,20,270.2073,0.166666667,2.324,55.13,3.223,Neutral,Class 2,Class 2,0.0718,0.0533,0.0533,0.04,NA,NA,0,3.880565686,3.70829318,3.678432299,0,0,0,4.044319994,0.04,NA,NA,NA,2.24
5335,sulfaphenazole,Unknown,1000,314.3623,0,2.067,90.01,0.581,Acidic,Class 1A,Class 0,0.0674,0.126,0.126,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA
68624,lomefloxacin hydrochloride,Ambiguous,400,351.3479,0.411764706,-0.112,74.57,-0.387,Zwitter,Class 3A,Class 3,0.815,0.252,0.252,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.784,NA,NA,NA,3.5
5282381,misoprostol,Ambiguous,0.8,382.5341,0.818181818,3.072,83.83,3.614,Neutral,Class 2,Class 1,0.0915,0.0649,0.0649,0.11,NA,NA,4.557520231,NA,NA,NA,0,0,4.337242168,NA,0.11,NA,NA,NA,0.0008105
18340,midodrine hydrochloride,None,30,254.2823,0.416666667,-0.354,93.81,-0.909,Basic,Class 4,Class 0,0.969,0.36,0.36,1,NA,NA,0,0,0,0,NA,NA,NA,0,1,NA,NA,NA,0.02836
5281078,mycophenolate mofetil,Less,3000,433.4947,0.565217391,2.98,94.53,3.8,Basic,Class 4,Class 2,0.098,0.0977,0.0977,0.203,69.43,33.41532512,4.118045029,NA,NA,NA,0,0,4.080921908,NA,0.03,0.203,NA,NA,19
5282318,trimipramine maleate,Ambiguous,150,294.4338,0.4,5.436,6.48,3.015,Basic,Class 2,Class 2,0.097,0.0124,0.0124,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,0.0225
938,niacin,Most,3000,123.1094,0,0.799,50.19,-1.92,Acidic,Class 1A,Class 1,0.721,0.165,0.165,0.721,NA,NA,0,0,2.149558471,0,NA,NA,NA,0,NA,NA,NA,NA,1.38274
66061,oxyphencyclimine hydrochloride,Unknown,30,344.4479,0.6,4.445,62.13,1.272,Basic,Class 2,Class 0,0.0906,0.31,0.31,0.0906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5284441,phenoxybenzamine hydrochloride,None,120,303.8264,0.333333333,4.917,12.47,3.64,Neutral,Class 2,Class 1,0.126,0.00855,0.00855,0.317,102.22,2.757037855,0,4.462462909,4.31153965,3.915157265,NA,NA,NA,4.324322456,NA,0.317,NA,NA,0.00268
4740,pentoxifylline,Ambiguous,800,278.307,0.538461538,0.116,78.89,0.4382,Neutral,Class 2,Class 1,0.771,0.766,0.766,0.626,NA,NA,0,0,0,0,0,0,0,0,0.626,NA,NA,NA,0.2496
2197,anisindione,Unknown,250,252.2647,0.125,2.729,43.37,1.28,Neutral,Class 1A,Class 0,0.0491,0.0377,0.0377,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.511698182,0.01,NA,NA,NA,NA
5326,sulfameter,Unknown,500,280.303,0.090909091,0.648,107.2,-0.199,Acidic,Class 1A,Class 0,0.347,0.164,0.164,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
